game_number,Date,Team,Opponent,Name,Projected_PTS,Actual_PTS,Projected_REB,Actual_REB,Projected_AST,Actual_AST,Projected_TOV,Actual_TOV,Projected_STL,Actual_STL,Projected_BLK,Actual_BLK,Projected_FG3A,Actual_FG3A,Projected_PF,Actual_PF,Projected_FGM,Actual_FGM,Projected_FGA,Actual_FGA,Projected_OREB,Actual_OREB,Projected_FTA,Actual_FTA
118,11/17/17,IND,DET,Bojan Bogdanovic,13.12,15,3.54,1,1.58,3,1.56,1,0.6,0,0.1,0,1.79,3,1.21,3,4.83,6,9.54,12,0.52,0,2.01,0
118,11/17/17,IND,DET,Domantas Sabonis,11.12,12,7.43,10,2.52,0,1.59,1,0.29,1,0.55,0,0.23,0,2.03,2,4.89,4,7.88,11,1.58,4,1.55,4
118,11/17/17,IND,DET,Lance Stephenson,6.12,13,4.06,8,2.19,2,1.27,3,0.6,0,0.24,0,0.41,2,1.16,1,2.52,5,6.59,7,0.57,3,1.21,2
118,11/17/17,IND,DET,Victor Oladipo,23.48,21,4.41,15,4.81,4,2.83,4,1.32,1,0.58,1,2.22,5,1.93,1,9.29,6,19.48,19,0.64,2,3.3,7
119,11/17/17,NYK,TOR,Enes Kanter,15.95,12,10.03,6,1.75,1,2.06,0,0.65,0,0.82,0,0,0,4.02,1,6.65,5,10.34,10,3.46,0,3.18,2
119,11/17/17,NYK,TOR,Lance Thomas,4.51,5,2.95,1,0.48,0,0.59,1,0.23,1,0.07,0,0.54,1,1.42,1,1.58,2,3.93,6,0.73,1,1.05,0
119,11/17/17,NYK,TOR,Kyle O'Quinn,6.26,2,5.41,6,1.73,1,1.36,0,0.43,0,0.79,0,0.01,0,2.31,0,2.61,1,4.65,5,1.68,1,1.25,0
119,11/17/17,DAL,TOR,Doug McDermott,9.85,7,2.7,4,1.79,0,0.75,0,0.18,0,0.19,0,1.24,1,1.97,1,3.7,2,7.27,10,0.6,3,1.39,2
119,11/17/17,NYK,TOR,Damyean Dotson,2.24,0,1.14,0,0.71,0,0.34,0,0.11,0,0.1,0,0.14,0,0.56,0,0.83,0,1.9,1,0.27,0,0.57,0
119,11/17/17,NYK,TOR,Courtney Lee,10.64,3,4.12,6,3.41,4,1.23,0,1.37,1,0.24,0,1.48,1,2.24,1,3.91,1,9.38,9,0.6,2,1.45,0
119,11/17/17,NYK,TOR,Tim Hardaway Jr.,18.98,13,4.25,5,3.78,1,1.62,1,1.06,3,0.25,0,2.6,3,2.42,0,6.79,5,15.64,11,0.69,0,3.53,0
119,11/17/17,NYK,TOR,Frank Ntilikina,6.59,7,2.69,0,3.84,1,1.79,1,1.32,1,0.43,0,0.48,1,2.58,3,2.49,2,6.54,7,0.85,0,1.78,2
119,11/17/17,NYK,TOR,Jarrett Jack,6.62,8,3.19,4,3.98,7,1.63,1,0.5,0,0.41,0,0.31,0,2.31,0,2.6,4,6.25,7,0.69,2,1.51,0
119,11/17/17,NYK,TOR,Kristaps Porzingis,27.6,13,7.56,4,1.95,0,2.22,3,0.57,0,1.9,4,1.93,2,4.11,4,10.53,3,21.57,13,1.73,0,5.73,6
119,11/17/17,TOR,NYK,Lorenzo Brown,1.07,0,0.58,3,0.44,3,0.16,0,0.11,0,0.07,0,0.1,0,0.28,0,0.38,0,0.92,1,0.14,0,0.27,0
119,11/17/17,TOR,NYK,Fred VanVleet,8.35,7,2.13,4,3.62,2,0.98,3,0.99,0,0.22,0,1.21,1,1.79,3,2.91,3,8.32,6,0.34,1,1.39,0
119,11/17/17,TOR,NYK,Lucas Nogueira,5.51,6,4.3,4,0.69,0,0.85,2,0.71,2,0.92,3,0.16,0,1.85,0,2.24,3,3.78,6,1.05,0,1.27,0
119,11/17/17,TOR,NYK,DeMar DeRozan,25.27,22,3.68,6,4.83,7,2.65,1,1.12,1,0.19,0,1.05,0,1.35,2,8.15,10,18.92,16,0.71,0,9.42,2
119,11/17/17,TOR,NYK,Pascal Siakam,8.8,13,5.57,4,1.5,5,0.75,2,0.83,1,1.04,3,0.54,0,2.33,4,3.89,6,7.76,11,1.33,2,1.18,2
119,11/17/17,TOR,NYK,Jonas Valanciunas,13.12,4,8.47,5,0.9,1,1.51,1,0.57,0,0.97,1,0.15,0,3.1,0,5.02,2,8.91,6,2.35,0,3.49,0
119,11/17/17,TOR,NYK,OG Anunoby,8.15,11,3.26,1,1.75,0,1.11,0,0.93,0,0.45,0,1.36,1,2.38,1,2.69,5,6.5,10,1.04,0,2.29,0
119,11/17/17,TOR,NYK,CJ Miles,13.24,14,2.43,3,0.83,1,0.7,0,0.68,0,0.38,2,3.45,2,1.66,3,4.25,3,10.1,5,0.3,0,1.48,6
119,11/17/17,TOR,NYK,Kyle Lowry,18.86,22,5.04,8,7,10,2.74,2,0.72,0,0.29,0,3.33,5,1.99,2,5.56,8,13.23,12,0.53,0,4.94,1
119,11/17/17,TOR,NYK,Jakob Poeltl,8.1,8,5.28,0,0.78,0,0.88,1,0.53,0,0.85,2,0,0,2.07,4,3.67,4,5.69,5,2,0,1.63,0
120,11/17/17,POR,SAC,Damian Lillard,22.61,29,5.85,1,5.84,4,2.72,1,1.04,1,0.33,1,2.68,5,1.73,0,7.24,9,17.63,24,1.09,0,5.98,6
120,11/17/17,POR,SAC,Evan Turner,8.12,1,4.22,2,2.34,0,1.62,2,0.86,0,0.49,0,0.5,0,2.11,1,3.23,0,7.59,4,0.57,0,1.42,1
120,11/17/17,CHI,SAC,Noah Vonleh,5.25,7,6.29,6,0.45,1,1.25,1,0.41,0,0.62,0,0.05,0,2.24,1,2.19,3,4.44,7,1.92,4,1.23,1
120,11/17/17,POR,SAC,Caleb Swanigan,3.93,2,2.92,4,1.02,1,0.93,1,0.31,1,0.29,0,0.23,0,1.17,3,1.46,1,3.76,2,0.7,1,1.14,0
120,11/17/17,POR,SAC,CJ McCollum,20.71,19,4.57,3,2.72,3,1.99,4,0.94,3,0.48,0,3.14,0,1.85,2,7.5,8,16.37,16,0.82,0,2.9,4
120,11/17/17,POR,SAC,Jusuf Nurkic,16.23,4,9.55,7,2.34,1,2.97,4,0.85,2,1.33,0,0,0,3.3,5,7.07,2,14.59,7,2.81,1,3.14,0
120,11/17/17,POR,SAC,Pat Connaughton,5.78,3,2.04,3,0.77,0,0.62,0,0.08,0,0.1,0,1.41,1,0.94,0,2.04,1,4.6,3,0.23,1,0.34,0
120,11/17/17,POR,SAC,Maurice Harkless,5.76,6,4.52,5,0.59,1,0.81,0,0.69,1,0.72,0,0.63,0,1.78,3,2.16,3,5.03,7,1.19,1,1.08,0
120,11/17/17,POR,SAC,Shabazz Napier,8.56,5,1.94,2,2.15,2,1.04,1,0.86,0,0.14,0,1.33,1,1.13,3,3.14,2,6.01,7,0.23,1,1.21,0
120,11/17/17,POR,SAC,Ed Davis,4.76,6,6.03,8,0.37,0,0.87,3,0.52,0,0.64,0,0,0,1.8,2,1.91,1,3.85,3,1.91,2,1.39,4
120,11/17/17,SAC,POR,Bogdan Bogdanovic,8.42,2,2.64,3,1.54,3,0.97,0,0.71,2,0.44,0,0.65,0,1.42,1,3.16,1,7.14,8,0.59,0,1.67,0
120,11/17/17,SAC,POR,Buddy Hield,12.29,8,4.21,1,1.94,0,1.24,2,1.08,1,0.2,0,1.67,2,2.03,2,4.78,3,11.32,5,0.57,0,1.26,0
120,11/17/17,SAC,POR,Garrett Temple,6.93,14,2.29,4,1.6,2,0.89,2,0.94,2,0.39,0,1.43,1,1.39,2,2.35,6,6.23,11,0.28,0,1.02,1
120,11/17/17,CLE,POR,George Hill,9.83,14,3.36,4,3.09,0,1.27,2,0.84,0,0.21,1,0.94,1,1.64,4,3.21,6,7.53,12,0.34,2,3.17,1
120,11/17/17,SAC,POR,Willie Cauley-Stein,6.47,22,4.52,10,1.56,2,0.75,1,0.47,1,0.7,1,0,0,1.66,2,2.69,9,5.88,17,1,4,1.58,6
120,11/17/17,SAC,POR,Kosta Koufos,3.84,10,4.42,7,0.81,4,0.62,0,0.43,3,0.62,1,0,0,1.51,2,1.64,5,3.3,7,1.04,2,1.15,1
120,11/17/17,SAC,POR,De'Aaron Fox,11.44,9,3.24,2,4.32,4,1.44,4,0.68,2,0.45,1,0.36,0,1.77,2,4.55,4,11.75,8,0.73,1,2.75,2
120,11/17/17,SAC,POR,Frank Mason,3.85,4,0.95,3,1.21,3,0.59,0,0.26,0,0.14,0,0.26,0,0.42,2,1.38,1,3.57,6,0.25,0,1.16,2
120,11/17/17,SAC,POR,Zach Randolph,11.8,0,6.47,4,2.02,1,1.47,1,0.63,0,0.25,0,0.4,0,1.48,2,4.79,0,10.99,4,1.7,0,2.52,0
120,11/17/17,SAC,POR,Skal Labissiere,10.01,3,4.28,5,0.76,1,1.12,1,0.71,0,0.75,1,0.2,0,2.3,3,3.9,1,7.99,7,1.1,3,2.58,2
121,11/17/17,PHX,LAL,Alex Len,7.74,17,8.18,18,1,2,1.51,1,0.57,0,1.29,2,0,0,3.19,3,2.71,6,5.95,10,2.48,6,3.07,6
121,11/17/17,PHX,LAL,Josh Jackson,10.22,7,3.69,2,1.54,0,1.81,1,1.29,3,0.51,1,0.79,0,2.84,4,4.08,3,10.38,6,0.65,0,2.31,1
121,11/17/17,PHX,LAL,Devin Booker,26.72,33,5.5,3,5.82,4,3.52,4,1.01,0,0.28,0,2.54,6,3.53,4,9.7,13,21.57,27,0.56,0,5.58,3
121,11/17/17,BOS,LAL,Greg Monroe,14.15,6,9.72,1,2.61,1,2.03,2,0.94,1,0.83,0,0,0,3.31,2,6.06,3,11.24,6,2.5,1,3.04,0
121,11/17/17,PHX,LAL,TJ Warren,24.54,13,7.46,7,1.95,4,1.35,0,0.87,2,0.97,0,0.26,0,3.1,3,10.54,6,20.11,15,2.13,1,4.28,2
121,11/17/17,PHX,LAL,Tyler Ulis,7.44,15,2.05,3,4.14,7,1.67,3,1.23,1,0.07,0,0.23,2,2.17,1,3.04,6,8.25,13,0.41,0,1.34,2
121,11/17/17,PHX,LAL,Dragan Bender,6.36,10,4.85,5,1.21,2,1.1,0,0.35,0,1.05,1,1.27,3,2.38,1,2.33,3,6.47,7,0.67,1,0.59,2
121,11/17/17,PHX,LAL,Marquese Chriss,7.18,2,6.1,3,1.56,0,1.34,1,0.6,1,1.24,1,0.91,0,3.91,2,2.58,1,6.66,4,0.96,0,1.7,0
121,11/17/17,PHX,LAL,Troy Daniels,7.41,10,1.32,1,0.56,0,0.83,0,0.27,1,0.07,0,2.04,2,1.7,1,2.46,4,6.07,7,0.25,0,0.61,0
121,11/17/17,LAL,PHX,Julius Randle,13.35,13,8.25,4,1.92,2,2.31,0,0.63,0,0.88,0,0.14,1,3.25,0,4.91,6,8.95,10,1.88,1,4.92,0
121,11/17/17,CLE,PHX,Jordan Clarkson,18.81,4,3.45,2,4.85,2,1.98,1,1.17,0,0.1,0,1.18,0,1.46,2,7.42,2,14.83,6,0.72,0,3.61,0
121,11/17/17,LAL,PHX,Brandon Ingram,15.74,17,5.96,8,2.84,4,1.64,4,1.05,0,0.81,2,0.48,0,2.94,5,5.99,7,13.51,17,1.07,3,5.04,5
121,11/17/17,LAL,PHX,Andrew Bogut,1.34,0,3.38,2,0.65,2,0.74,1,0.23,0,0.54,1,0,0,1.18,0,0.65,0,1.3,0,0.8,0,0.2,0
121,11/17/17,LAL,PHX,Kyle Kuzma,18.58,30,8.53,10,1.72,1,1.45,3,0.72,0,0.71,0,1.3,2,2.13,1,7.31,11,14.38,23,2.13,2,3.34,7
121,11/17/17,LAL,PHX,Lonzo Ball,10.38,6,6.61,6,5.69,6,1.71,3,1.18,5,0.73,2,1.25,0,1.94,2,3.88,3,12.59,7,1.52,0,2.44,2
121,11/17/17,LAL,PHX,Brook Lopez,17.13,19,5.21,10,2.12,3,2.13,1,0.56,0,1.62,4,1.33,2,3.21,1,5.78,8,12.85,13,1.69,2,5.08,2
121,11/17/17,LAL,PHX,Kentavious Caldwell-Pope,13.94,13,6.07,4,2.68,4,1.35,4,1.55,1,0.31,1,1.69,2,2.12,5,4.86,4,11.39,10,0.8,1,3.31,4
121,11/17/17,OKC,PHX,Corey Brewer,4.03,9,1.88,2,0.62,2,0.79,1,0.6,1,0.33,0,0.15,0,1.16,3,1.48,3,3.65,4,0.34,0,1.4,4
121,11/17/17,LAL,PHX,Vander Blue,1.75,0,0.77,0,0.47,0,0.19,1,0.14,0,0.11,0,0.11,0,0.34,0,0.63,0,1.41,0,0.18,0,0.51,0
122,11/17/17,CHA,CHI,Frank Kaminsky,9.92,11,4.06,3,1.51,1,0.78,2,0.41,0,0.24,0,1.16,1,0.76,1,3.77,3,9.23,5,0.49,1,1.6,6
122,11/17/17,CHA,CHI,Nicolas Batum,12.75,9,6.09,3,4.26,3,2.02,1,0.58,0,0.22,0,1.66,0,0.93,1,4.53,3,11.73,7,0.44,0,2.42,3
122,11/17/17,CHA,CHI,Dwayne Bacon,1.5,4,1.24,2,0.26,2,0.24,1,0.09,0,0.07,0,0.14,0,0.35,0,0.55,2,1.5,3,0.14,0,0.32,0
122,11/17/17,CHA,CHI,Dwight Howard,12.78,11,11.04,9,1.13,0,2.79,2,0.38,0,0.66,0,0,0,2.34,2,5.28,4,9.48,10,2.74,2,4.93,6
122,11/17/17,CHA,CHI,Cody Zeller,6.72,3,5.27,4,0.63,2,0.74,1,0.29,1,0.53,2,0,0,1.63,3,2.64,1,5.1,2,1.47,0,2.23,2
122,11/17/17,CHA,CHI,Marvin Williams,8.13,13,4.08,4,0.79,1,0.55,1,0.51,0,0.27,0,1.29,3,0.92,0,2.91,5,6.51,9,0.62,1,1.22,0
122,11/17/17,CHA,CHI,Malik Monk,6.09,3,1.65,0,1.45,0,0.77,1,0.22,0,0.14,0,1.04,1,0.58,1,2.19,1,6.5,2,0.3,0,0.88,0
122,11/17/17,CHA,CHI,Kemba Walker,20.47,47,3.5,6,5.42,5,2.08,1,0.6,0,0.16,0,2.35,5,1.17,0,7.13,17,16.39,27,0.37,1,4.48,9
122,11/17/17,CHA,CHI,Michael Kidd-Gilchrist,8.14,9,6.6,4,0.87,1,0.55,0,0.66,0,0.52,0,0.01,0,1.64,3,3.39,3,6.55,6,1.18,0,1.8,4
122,11/17/17,CHA,CHI,Jeremy Lamb,10.88,10,4.18,7,2.13,4,0.84,2,0.43,2,0.24,0,1.08,0,1.02,4,4.11,3,9.59,10,0.36,0,1.88,4
122,11/17/17,CHI,CHA,Cristiano Felicio,4.35,9,3.53,3,0.8,1,0.61,0,0.22,1,0.28,0,0,0,1.58,2,1.9,3,3.28,4,1.28,1,1.05,3
122,11/17/17,CHI,CHA,Jerian Grant,7.64,10,3.45,4,5.01,5,0.87,1,1.11,0,0.19,0,0.77,2,2.34,2,2.69,4,7.11,6,0.63,0,1.79,0
122,11/17/17,CHI,CHA,Paul Zipser,2.85,0,2.35,0,0.74,0,0.53,0,0.26,0,0.14,0,0.41,0,0.88,0,1.1,0,3.38,0,0.18,0,0.39,0
122,11/17/17,CHI,CHA,Justin Holiday,14.37,27,4.53,3,2.03,0,0.93,2,1.06,3,0.42,1,2.82,4,1.57,4,5.16,10,14.36,15,0.62,1,1.64,3
122,11/17/17,CHI,CHA,Quincy Pondexter,3.54,0,1.46,1,0.82,0,0.56,0,0.38,0,0.22,0,0.33,0,0.93,3,1.23,0,3.15,2,0.47,0,0.96,0
122,11/17/17,CHI,CHA,Robin Lopez,11.92,6,5.34,3,2.21,3,1.07,3,0.26,0,1.01,0,0.06,0,2.69,4,5.38,3,11.3,10,2.52,1,1.46,0
122,11/17/17,CHI,CHA,Lauri Markkanen,14.55,16,7.96,7,2.06,3,1.16,1,0.69,2,0.6,0,2.24,3,2.08,1,5.2,5,12.69,11,1.17,0,2.37,4
122,11/17/17,CHI,CHA,Antonio Blakeney,3.15,5,1.55,1,1.1,1,0.39,0,0.24,0,0.15,0,0.23,0,0.59,0,1.19,1,2.83,3,0.33,0,0.7,3
122,11/17/17,CHI,CHA,Bobby Portis,11.57,10,7.1,3,1.45,0,0.87,1,0.29,0,0.32,0,1.05,2,1.8,0,4.68,4,10.32,9,1.52,1,1.63,0
122,11/17/17,CHI,CHA,Denzel Valentine,12.44,18,4.71,5,3.13,6,1.1,2,0.92,0,0.17,1,2.95,4,2.18,2,4.52,7,12.8,15,0.39,0,0.49,0
122,11/17/17,CHI,CHA,Kris Dunn,9.53,22,4.07,5,3.99,7,1.72,1,1.4,3,0.51,0,0.83,2,2.77,5,4.04,10,11,16,0.54,0,0.98,0
123,11/17/17,UTA,BKN,Raul Neto,6.34,22,1.73,3,2.16,1,1.21,1,0.9,1,0.45,1,0.67,3,1.69,0,2.55,9,6.54,14,0.26,1,0.62,4
123,11/17/17,UTA,BKN,Donovan Mitchell,22.24,15,5.01,7,4.36,8,2.54,3,1.56,1,1.21,1,2.45,1,3.9,1,8.61,5,22.32,15,1.6,2,3.19,4
123,11/17/17,UTA,BKN,Ekpe Udoh,2.98,0,3.25,1,1.12,1,1.05,2,0.49,1,0.99,1,0,0,1.68,4,0.88,0,2.12,1,1.33,1,1.68,0
123,11/17/17,CLE,BKN,Rodney Hood,22.3,17,4.33,1,2.88,2,1.96,2,0.82,0,0.51,0,3.23,2,2.74,2,7.85,7,20.19,14,0.48,1,3.79,2
123,11/17/17,UTA,BKN,Royce O'Neale,5.49,4,3.25,7,1.69,0,0.75,1,0.66,2,0.49,0,0.33,0,1.14,1,2.09,2,4.75,4,0.82,1,1.29,2
123,11/17/17,UTA,BKN,Derrick Favors,14.94,15,10.01,7,2.1,1,1.75,3,1.15,0,2.23,1,0.3,0,2.72,3,6.43,5,12.63,11,3.54,2,2.72,6
123,11/17/17,UTA,BKN,Jonas Jerebko,6.97,7,7.64,1,1,2,0.77,0,0.66,0,0.54,0,1.34,1,2.23,2,2.44,2,6.2,3,1.45,0,1.07,2
123,11/17/17,UTA,BKN,Alec Burks,9.95,10,5.58,6,1.19,2,1.39,1,1.03,1,0.47,1,1.03,0,1.79,1,3.35,4,9,12,0.39,1,2.5,2
123,11/17/17,UTA,BKN,Joe Ingles,12.44,15,7.17,4,4.66,4,1.71,3,1.63,0,0.31,1,2.63,5,2.58,4,4.53,5,10.54,5,0.6,0,0.8,0
123,11/17/17,BKN,UTA,Joe Harris,10.83,8,2.73,3,1.14,2,1.08,1,0.68,2,0.27,0,2.11,2,1.33,4,3.98,3,8.57,7,0.48,0,0.93,0
123,11/17/17,BKN,UTA,Spencer Dinwiddie,15.83,25,5.14,5,6.58,8,2.28,0,1.02,2,0.42,0,2.18,6,2.49,3,5.1,9,14.02,14,1.23,0,4.24,1
123,11/17/17,BKN,UTA,DeMarre Carroll,14.24,17,8.44,2,1.52,3,1.4,2,1.06,2,0.43,0,2.11,3,1.9,1,4.84,5,11.98,10,1.78,1,3.23,4
123,11/17/17,BKN,UTA,Quincy Acy,7.32,7,5.93,2,1.04,0,1.19,1,0.48,0,0.54,1,1.77,1,1.74,1,2.15,2,6,4,0.97,0,1.67,2
123,11/17/17,BKN,UTA,Rondae Hollis-Jefferson,15.85,7,8,4,2.19,3,2.27,0,1.14,1,0.87,0,0.2,0,1.92,3,5.75,2,12.27,8,2.25,0,5.16,4
123,11/17/17,IND,UTA,Trevor Booker,6.6,14,4.93,5,1.26,3,1.36,2,0.36,0,0.26,0,0.14,0,1.06,2,2.83,7,5.8,10,1.41,1,1.26,2
123,11/17/17,BKN,UTA,Isaiah Whitehead,4.25,5,1.43,1,1.44,2,1.4,4,0.4,0,0.24,0,0.38,0,0.77,3,1.58,2,4.09,3,0.28,0,0.87,2
123,11/17/17,BKN,UTA,Allen Crabbe,15.01,18,5.58,5,1.72,3,1.38,0,0.76,0,0.34,0,3.05,3,1.5,1,4.87,7,12.04,14,0.48,0,2.58,1
123,11/17/17,BKN,UTA,Caris LeVert,10.05,10,4.38,4,2.89,2,1.88,0,0.93,0,0.29,0,0.98,2,1.6,1,3.87,4,9.96,11,0.71,0,2.13,0
124,11/18/17,MIL,DAL,Eric Bledsoe,16.61,6,4.43,4,5.03,4,3.04,2,1.2,1,0.56,0,1.39,0,2.01,4,5.43,2,12.79,10,0.68,0,5.4,2
124,11/18/17,MIL,DAL,Thon Maker,6.22,2,4.32,7,0.7,1,0.64,1,0.8,0,0.94,1,1,0,2.79,1,2.21,1,5.14,6,1.17,2,1.17,0
124,11/18/17,MIL,DAL,John Henson,7.85,5,7.73,2,1.81,0,1.31,1,0.59,0,1.16,1,0,0,3.37,2,3.39,1,5.95,2,1.79,0,2.08,10
124,11/18/17,MIL,DAL,Khris Middleton,18.6,23,6.94,0,4.63,2,2.24,2,1.28,1,0.25,0,1.88,3,3.5,5,6.96,9,15.43,12,0.58,0,3.23,2
124,11/18/17,MIL,DAL,Malcolm Brogdon,13.17,4,3.31,1,3.59,1,1.59,1,1.06,1,0.2,0,1.82,0,2.23,2,4.95,2,10.29,9,0.36,0,1.7,0
124,11/18/17,MIL,DAL,D.J. Wilson,1.18,0,0.59,0,0.35,0,0.14,0,0.08,0,0.07,0,0.1,0,0.28,0,0.44,0,0.92,1,0.11,0,0.27,0
124,11/18/17,MIL,DAL,Giannis Antetokounmpo,32.17,24,11.05,17,5.38,2,3.25,3,1.51,3,1.68,0,0.6,1,3.34,5,12.38,7,21.12,20,1.67,5,8.87,13
124,11/18/17,NOP,DAL,DeAndre Liggins,2.27,3,1.14,1,0.32,2,0.57,0,0.53,2,0.3,0,0.48,0,1.25,2,0.8,1,2.01,5,0.18,0,0.42,2
124,11/18/17,MIL,DAL,Tony Snell,7.69,8,2.83,3,1.87,0,0.61,1,0.88,0,0.26,1,1.61,2,1.69,3,2.74,3,5.44,6,0.22,0,0.69,0
124,11/18/17,DAL,MIL,Nerlens Noel,2.58,2,2.35,3,0.17,1,0.56,1,0.27,0,0.27,0,0,0,1.01,0,0.88,1,1.74,2,0.66,1,1,0
124,11/18/17,DAL,MIL,Salah Mejri,4.13,2,4.64,3,0.59,0,0.75,0,0.42,0,0.59,1,0.02,0,2.29,2,1.67,1,2.44,1,1.57,0,1.39,0
124,11/18/17,DEN,MIL,Devin Harris,7.35,6,1.64,3,1.39,1,0.91,0,0.47,1,0.08,0,0.75,2,1.74,4,2.28,2,5.58,7,0.33,0,2.48,0
124,11/18/17,DAL,MIL,Wesley Matthews,11.24,22,3.33,2,2.46,8,1.57,0,1.01,2,0.18,0,2.18,6,2.69,1,3.5,8,10.27,14,0.52,0,2.56,0
124,11/18/17,DAL,MIL,Dirk Nowitzki,10.35,7,5.78,7,1.67,4,0.9,1,0.4,1,0.61,0,1.11,1,2.73,3,3.74,3,8.84,8,0.82,1,2.06,0
124,11/18/17,DAL,MIL,Harrison Barnes,18.22,18,7.01,7,1.86,1,1.63,4,0.71,1,0.17,0,1.32,2,1.98,3,6.57,5,14.8,11,1.45,0,4.69,6
124,11/18/17,DAL,MIL,Dwight Powell,3.21,8,2.1,13,0.6,0,0.41,1,0.37,0,0.21,0,0.31,0,1.08,2,1.08,3,2.76,6,0.56,4,1.01,3
124,11/18/17,DAL,MIL,Dennis Smith Jr.,16.76,5,4.78,4,4.59,2,2.74,4,0.89,1,0.39,1,1.72,1,2.45,3,6.42,2,16.59,8,1.34,0,3.25,0
124,11/18/17,DAL,MIL,J.J. Barea,10.26,20,2.71,3,3.48,7,1.78,3,0.37,0,0.03,0,1.61,4,1.26,2,3.7,5,9.13,10,0.28,1,1.53,7
124,11/18/17,DAL,MIL,Yogi Ferrell,6.64,16,2,4,1.44,1,1.06,1,0.57,0,0.1,0,1.04,3,1.71,2,2.12,6,5.24,8,0.3,0,1.6,2
124,11/18/17,DAL,MIL,Maxi Kleber,5.31,5,3.52,0,1.24,1,0.98,1,0.57,0,0.32,0,0.35,0,1.93,3,1.85,2,4.34,3,1.19,0,1.76,1
125,11/18/17,HOU,MEM,Nene,7.3,2,3.62,5,0.76,3,1.1,1,0.44,1,0.77,1,0.03,0,1.91,3,2.81,0,4.46,2,0.93,1,2.38,4
125,11/18/17,HOU,MEM,Trevor Ariza,10.65,8,5.03,2,1.77,2,1.05,0,1.24,2,0.32,0,2.38,1,1.78,2,3.45,3,9.03,7,0.6,1,1.6,1
125,11/18/17,HOU,MEM,Chris Paul,13.31,17,3.53,2,4.91,6,1.94,3,1.06,2,0.22,1,1.63,4,2.02,3,4.47,6,9.66,11,0.51,0,3.08,1
125,11/18/17,HOU,MEM,Eric Gordon,16.9,12,2.06,1,2.45,1,1.86,2,0.55,0,0.61,0,3.14,3,1.83,1,5.53,3,13.33,11,0.23,1,3.23,3
125,11/18/17,HOU,MEM,Luc Mbah a Moute,7.29,0,3,2,0.76,0,0.99,1,0.66,0,0.61,2,1.04,0,1.6,1,2.69,0,5.8,1,0.6,0,1.2,0
125,11/18/17,HOU,MEM,PJ Tucker,4.53,7,5.53,7,0.75,0,0.8,0,0.78,0,0.36,2,0.95,1,2.09,2,1.49,3,4.05,5,1.32,3,0.79,0
125,11/18/17,HOU,MEM,Ryan Anderson,11.1,13,5.59,4,0.47,1,0.69,3,0.38,0,0.42,0,2.52,3,1.87,4,3.61,4,8.3,7,1.45,1,1.6,2
125,11/18/17,HOU,MEM,Clint Capela,11.52,17,10.93,13,1.31,0,1.36,3,0.85,0,1.88,3,0,0,3.01,4,5,7,7.57,11,2.88,2,2.4,5
125,11/18/17,HOU,MEM,James Harden,28.3,29,4.75,5,8.07,7,5.44,3,1.23,3,0.69,0,4.01,6,2.64,3,8.38,9,19.61,20,0.78,0,8.78,5
125,11/18/17,DET,HOU,James Ennis III,6.57,4,3.04,4,1.27,0,0.57,1,0.52,0,0.27,1,0.63,0,1.84,0,2.44,1,4.4,4,0.76,2,1.23,2
125,11/18/17,MEM,HOU,Chandler Parsons,8.84,17,3.58,2,2.28,1,1,0,0.69,0,0.34,0,1.73,1,2.19,3,3.11,7,7.42,9,0.38,0,1.4,2
125,11/18/17,MEM,HOU,Mario Chalmers,10.48,6,3.52,4,4.12,8,1.77,3,1.29,4,0.41,0,0.95,1,3.34,3,3.82,1,9.71,7,0.57,0,2.6,3
125,11/18/17,HOU,HOU,Brandan Wright,6.33,1,2.98,2,0.47,0,0.27,1,0.41,0,0.54,1,0,0,0.94,0,2.68,0,4.28,4,0.76,2,1.47,2
125,11/18/17,MEM,HOU,Andrew Harrison,4.48,3,1.17,3,1.74,1,0.87,0,0.54,0,0.18,0,0.41,1,1.5,1,1.39,1,3.93,3,0.16,0,1.48,0
125,11/18/17,MEM,HOU,Ben McLemore,7.88,5,1.92,4,1,0,0.93,1,0.47,0,0.15,1,1.04,1,2.15,4,2.91,2,6.64,10,0.27,1,1.37,0
125,11/18/17,MEM,HOU,JaMychal Green,8.09,15,5.11,6,0.95,0,1.1,0,0.49,0,0.49,0,0.67,2,2.6,1,2.99,6,6.11,8,1.33,3,1.8,2
125,11/18/17,MEM,HOU,Dillon Brooks,9.75,7,3.8,3,1.43,2,1.42,2,0.98,2,0.48,0,0.73,0,2.98,2,3.82,3,8.18,9,0.8,1,1.84,2
125,11/18/17,MEM,HOU,Marc Gasol,21.67,15,8.24,9,4.15,4,2.68,2,0.56,0,1.48,2,1.89,1,2.35,2,7.82,6,17.02,17,0.81,1,5.02,2
125,11/18/17,MEM,HOU,Tyreke Evans,21.35,7,5.01,7,5,2,1.83,2,1.2,0,0.28,1,2.19,0,2.06,1,8.29,3,16.1,10,0.7,2,3.19,2
126,11/18/17,GSW,PHI,David West,6.16,14,2.6,7,1.83,1,1.01,1,0.68,0,0.94,0,0.17,0,1.43,1,2.7,7,4.01,8,0.75,1,0.82,0
126,11/18/17,GSW,PHI,Nick Young,6.88,3,1.03,2,0.87,0,0.43,0,0.62,0,0.31,0,1.63,1,1.09,0,2.21,1,5.05,2,0.24,0,1.12,0
